ticker,날짜,O,H,L,C,V
1028,2012-10-25,248.68,251.72,248.37,251.72,72846949
1028,2012-10-26,250.53,251.19,247.15,247.18,71434875
1028,2012-10-29,248.65,249.13,246.69,247.66,69116652
1028,2012-10-30,248.06,250.68,247.83,248.52,54963354
1028,2012-10-31,250.42,251.11,249.83,250.18,57916401
1028,2012-11-01,248.7,248.97,246.39,247.83,80305445
1028,2012-11-02,250.98,251.49,250.24,251.04,75662284
1028,2012-11-05,249.17,250.55,249.01,249.5,64360122
1028,2012-11-06,249.97,252.33,249.57,252.3,66715252
1028,2012-11-07,253.01,253.73,250.71,253.7,72041693
1028,2012-11-08,250.33,251.04,249.24,250.13,74681527
1028,2012-11-09,247.1,249.21,245.28,248.69,79109023
1028,2012-11-12,247.87,248.58,246.91,248.18,65569020
1028,2012-11-13,248.55,248.65,245.67,246.9,75630288
1028,2012-11-14,247.17,247.81,245.81,247.8,79336896
1028,2012-11-15,244.65,245.27,243.34,244.64,79077636
1028,2012-11-16,243.88,244.92,242.9,243.45,75182772
1028,2012-11-19,244.71,246.78,244.62,245.82,54023357
1028,2012-11-20,248.42,248.55,247.11,247.72,56564682
1028,2012-11-21,248.52,249.0,246.11,247.02,61790823
1028,2012-11-22,248.5,250.09,248.25,249.51,51858149
1028,2012-11-23,249.83,251.44,248.99,251.44,50340474
1028,2012-11-26,252.26,252.31,250.45,250.73,52929669
1028,2012-11-27,251.94,254.27,251.55,253.41,75320659
1028,2012-11-28,251.99,252.26,250.88,251.72,56735247
1028,2012-11-29,253.03,254.79,252.92,254.73,82947878
1028,2012-11-30,254.45,255.95,253.79,254.25,80309408
1028,2012-12-03,254.91,256.07,254.42,255.57,55439574
1028,2012-12-04,254.5,255.3,253.72,254.83,51107437
1028,2012-12-05,254.58,257.02,254.19,256.63,62416330
1028,2012-12-06,256.97,257.85,256.39,257.27,71825277
1028,2012-12-07,257.75,259.42,257.63,258.78,68621844
1028,2012-12-10,260.06,260.75,258.79,259.03,56321533
1028,2012-12-11,259.7,260.27,258.96,260.12,91602761
1028,2012-12-12,261.19,261.67,260.54,261.67,97871196
1028,2012-12-13,261.84,265.79,261.76,265.79,110715738
1028,2012-12-14,263.76,265.51,263.08,264.56,93769072
1028,2012-12-17,264.17,265.07,262.51,262.76,95348701
1028,2012-12-18,263.76,264.23,262.27,264.23,98467956
1028,2012-12-20,265.36,265.98,263.72,264.78,130590440
1028,2012-12-21,265.45,265.46,261.22,261.89,101254617
1028,2012-12-24,262.39,262.72,261.32,262.11,69268708
1028,2012-12-26,263.61,264.91,261.94,261.97,70566598
1028,2012-12-27,261.64,262.83,260.45,262.68,61699232
1028,2012-12-28,262.27,264.83,262.25,263.92,64398382
1028,2013-01-02,266.24,269.51,266.1,269.16,91361255
1028,2013-01-03,270.54,270.74,267.45,267.52,149954022
1028,2013-01-04,267.23,267.46,264.74,266.14,103701615
1028,2013-01-07,266.12,266.43,263.87,265.97,76678703
1028,2013-01-08,264.81,265.87,263.95,263.95,81343510
1028,2013-01-09,264.48,265.42,262.53,262.9,83537739
1028,2013-01-10,263.09,265.25,262.13,264.95,96078087
1028,2013-01-11,266.47,266.58,261.49,263.32,103871418
1028,2013-01-14,262.84,264.8,262.18,264.8,123545676
1028,2013-01-15,264.82,266.21,261.43,261.43,129604486
1028,2013-01-16,262.07,263.34,259.42,260.49,109605476
1028,2013-01-17,261.44,261.88,258.65,260.1,91559516
1028,2013-01-18,262.02,262.08,260.08,261.71,98804787
1028,2013-01-21,261.59,262.25,259.36,261.3,80472030
1028,2013-01-22,261.25,263.35,260.79,262.91,97430646
1028,2013-01-23,264.04,264.83,261.1,261.1,107085674
1028,2013-01-24,259.69,260.99,258.15,258.74,83483726
1028,2013-01-25,258.94,259.06,254.62,256.06,79571383
1028,2013-01-28,255.01,255.43,253.49,254.66,81350939
1028,2013-01-29,255.69,257.66,255.42,257.22,79501625
1028,2013-01-30,258.08,258.85,256.42,258.47,89959104
1028,2013-01-31,257.71,258.44,256.94,258.07,89008175
1028,2013-02-01,258.57,259.01,255.48,257.64,80951942
1028,2013-02-04,259.28,259.35,256.77,256.89,76363148
1028,2013-02-05,254.49,255.77,253.5,254.82,76724959
1028,2013-02-06,255.44,255.64,254.21,254.31,71919769
1028,2013-02-07,254.68,255.97,253.8,254.0,69487442
1028,2013-02-08,253.8,257.9,253.61,257.09,74464025
1028,2013-02-12,258.33,258.44,256.35,256.65,54159224
1028,2013-02-13,257.65,260.97,257.22,260.92,72431312
1028,2013-02-14,261.14,262.52,260.41,261.44,66977024
1028,2013-02-15,261.58,261.85,260.79,261.61,88344279
1028,2013-02-18,261.3,262.29,260.49,261.63,56463254
1028,2013-02-19,261.64,262.89,261.28,262.16,58775415
1028,2013-02-20,263.79,268.07,263.51,268.07,96247690
1028,2013-02-21,266.64,267.73,266.1,266.85,80756880
1028,2013-02-22,265.63,268.89,265.56,267.15,86921447
1028,2013-02-25,267.7,267.96,265.89,266.01,62738925
1028,2013-02-26,263.76,265.71,263.57,264.68,86847666
1028,2013-02-27,265.91,266.94,264.57,265.04,64993558
1028,2013-02-28,267.13,268.95,266.69,268.01,79507501
1028,2013-03-04,268.51,268.61,265.78,266.14,72088950
1028,2013-03-05,267.57,268.88,266.54,266.54,64854102
1028,2013-03-06,269.01,269.12,266.62,267.25,86655063
1028,2013-03-07,266.83,266.83,263.88,264.78,67345040
1028,2013-03-08,264.25,264.92,263.1,264.57,62069040
1028,2013-03-11,263.75,264.81,261.5,264.15,65571991
1028,2013-03-12,264.66,264.75,262.01,262.43,58267916
1028,2013-03-13,262.69,263.38,261.67,263.33,64157782
1028,2013-03-14,263.41,263.41,260.08,263.37,76656448
1028,2013-03-15,264.44,264.44,260.83,260.84,85507365
1028,2013-03-18,259.03,260.15,258.17,258.3,61647951
1028,2013-03-19,259.69,261.42,258.85,259.79,98143249
1028,2013-03-20,258.3,259.81,257.04,257.04,86768705
1028,2013-03-21,258.34,258.9,255.82,255.82,65454814
1028,2013-03-22,255.61,256.54,255.1,255.33,71332264
1028,2013-03-25,258.18,260.18,258.06,259.58,66160116
1028,2013-03-26,259.42,261.63,259.22,260.54,69087500
1028,2013-03-27,261.7,262.5,259.02,261.86,63430460
1028,2013-03-28,261.44,262.28,260.84,261.86,60922086
1028,2013-03-29,263.88,264.74,263.31,263.39,63239447
1028,2013-04-01,264.16,264.19,262.03,262.27,53065103
1028,2013-04-02,262.37,263.16,259.06,260.79,109187716
1028,2013-04-03,261.32,261.65,258.88,260.36,107593267
1028,2013-04-04,257.57,257.94,254.63,257.05,92190786
1028,2013-04-05,255.4,256.16,251.35,252.77,84368863
1028,2013-04-08,252.85,253.92,251.84,252.39,75740535
1028,2013-04-09,252.44,254.52,250.14,252.53,81651337
1028,2013-04-10,254.4,255.14,252.94,254.34,88085901
1028,2013-04-11,255.4,256.18,253.04,256.18,88423693
1028,2013-04-12,256.81,257.12,251.34,252.0,90867231
1028,2013-04-15,250.7,252.6,249.6,251.51,85935281
1028,2013-04-16,248.69,252.61,248.37,251.78,102487717
1028,2013-04-17,253.46,253.61,249.63,251.51,104163244
1028,2013-04-18,250.55,250.93,247.82,247.85,77142101
1028,2013-04-19,247.64,249.41,246.11,248.77,67331850
1028,2013-04-22,248.35,251.46,247.89,251.46,59871455
1028,2013-04-23,251.12,251.16,248.64,250.01,58450283
1028,2013-04-24,251.74,252.65,250.03,252.0,89097244
1028,2013-04-25,252.2,254.49,251.97,254.49,92723943
1028,2013-04-26,254.11,254.42,252.79,253.04,78716815
1028,2013-04-29,253.63,253.67,251.55,252.25,63970654
1028,2013-04-30,253.17,256.36,253.13,255.72,91719226
1028,2013-05-02,255.49,256.32,254.52,254.92,81028966
1028,2013-05-03,256.4,256.47,254.5,256.02,79860571
1028,2013-05-06,257.63,258.56,254.96,255.2,74481629
1028,2013-05-07,255.22,255.41,253.61,253.84,63805570
1028,2013-05-08,254.86,255.27,253.47,254.02,71738046
1028,2013-05-09,255.0,257.99,254.77,257.53,94754079
1028,2013-05-10,256.94,256.96,252.72,252.72,77900468
1028,2013-05-13,251.46,253.29,251.19,253.29,50981390
1028,2013-05-14,254.09,256.67,253.98,256.29,84230521
1028,2013-05-15,256.56,256.74,255.49,256.6,65480657
1028,2013-05-16,257.94,259.81,257.94,258.99,93759535
1028,2013-05-20,259.51,259.9,258.6,258.6,83861178
1028,2013-05-21,260.31,260.48,257.59,258.18,76263130
1028,2013-05-22,259.7,260.89,259.19,260.19,80622206
1028,2013-05-23,258.96,259.78,256.66,256.66,80113481
1028,2013-05-24,258.13,258.28,255.73,257.32,63868946
1028,2013-05-27,257.41,258.82,256.99,258.19,51963623
1028,2013-05-28,258.63,259.53,257.97,258.59,65646052
1028,2013-05-29,259.64,262.16,259.58,260.92,99141602
1028,2013-05-30,260.7,262.1,260.41,261.21,100362733
1028,2013-05-31,262.46,263.34,261.41,261.47,98227994
1028,2013-06-03,260.48,262.03,260.13,260.29,79707774
1028,2013-06-04,261.45,261.69,259.15,260.54,77535272
1028,2013-06-05,260.57,260.7,256.51,256.51,92667196
1028,2013-06-07,255.51,255.7,251.14,251.2,80457581
1028,2013-06-10,251.49,252.48,251.02,252.2,62723650
1028,2013-06-11,252.29,252.39,248.72,250.19,79080603
1028,2013-06-12,249.16,250.32,248.04,248.5,60165571
1028,2013-06-13,247.76,248.72,244.38,244.49,94948975
1028,2013-06-14,246.21,246.42,244.22,245.36,81820370
1028,2013-06-17,245.43,246.59,244.18,244.77,69774729
1028,2013-06-18,245.44,247.13,243.45,247.13,80876944
1028,2013-06-19,246.94,246.96,244.77,245.44,83448296
1028,2013-06-20,242.08,243.28,239.45,240.26,88983601
1028,2013-06-21,234.23,236.9,234.15,236.57,102435547
1028,2013-06-24,236.33,236.33,233.47,233.47,63139636
1028,2013-06-25,232.25,235.04,230.38,231.75,88859927
1028,2013-06-26,234.26,234.26,230.18,231.52,78194995
1028,2013-06-27,235.19,239.37,235.11,238.65,72357946
1028,2013-06-28,240.01,242.68,240.0,242.27,78921052
1028,2013-07-01,240.58,242.69,240.28,241.05,55145098
1028,2013-07-02,241.76,242.61,240.24,240.8,88065568
1028,2013-07-03,240.69,241.68,236.28,236.63,78749579
1028,2013-07-04,237.36,238.78,236.64,238.56,76998558
1028,2013-07-05,239.72,241.12,236.56,237.28,76784888
1028,2013-07-08,236.86,238.42,234.11,235.12,78223318
1028,2013-07-09,236.69,237.23,235.02,236.94,62564376
1028,2013-07-10,237.74,237.94,235.41,236.23,59414711
1028,2013-07-11,238.49,243.88,238.45,243.88,86887479
1028,2013-07-12,243.28,243.33,241.74,242.72,78663174
1028,2013-07-15,242.75,243.77,239.51,243.43,74263378
1028,2013-07-16,243.4,243.52,241.06,242.02,58986532
1028,2013-07-17,242.64,245.87,240.42,244.82,95072889
1028,2013-07-18,244.09,244.41,242.25,242.92,72850219
1028,2013-07-19,243.51,243.66,240.63,242.03,72276264
1028,2013-07-22,243.32,245.27,242.18,243.18,81320120
1028,2013-07-23,244.62,246.76,243.86,246.63,81578325
1028,2013-07-24,246.61,248.17,246.16,247.84,72120357
1028,2013-07-25,247.11,248.29,246.74,247.71,76305758
1028,2013-07-26,248.04,248.68,246.6,247.8,98265447
1028,2013-07-29,247.4,248.22,246.37,246.53,118395456
1028,2013-07-30,246.78,248.81,246.47,248.78,98466440
1028,2013-07-31,248.37,249.03,247.74,247.99,89609655
1028,2013-08-01,248.33,249.62,246.94,248.89,91584011
1028,2013-08-02,251.03,251.65,249.05,249.33,98129437
1028,2013-08-05,248.92,249.66,248.21,248.25,62218744
1028,2013-08-06,247.85,247.94,245.37,246.8,106231155
1028,2013-08-07,244.73,245.11,242.75,242.75,103333105
1028,2013-08-08,243.52,245.11,242.77,243.39,116508724
1028,2013-08-09,243.51,244.43,242.42,243.13,91837392
1028,2013-08-12,242.79,245.19,242.74,243.78,92466221
1028,2013-08-13,245.08,248.21,244.68,248.2,115631616
1028,2013-08-14,248.2,250.04,247.69,249.82,83697374
1028,2013-08-16,247.12,250.36,246.76,249.23,73761424
1028,2013-08-19,248.76,249.04,247.68,248.89,90684778
1028,2013-08-20,247.97,249.89,244.82,245.13,89308012
1028,2013-08-21,245.48,246.15,242.11,242.49,102107677
1028,2013-08-22,239.93,241.63,239.01,240.37,116922039
1028,2013-08-23,242.17,244.25,241.05,243.37,88265608
1028,2013-08-26,244.21,246.13,244.16,245.71,78632042
1028,2013-08-27,245.13,247.21,244.87,245.71,89064872
1028,2013-08-28,242.7,245.78,242.54,245.67,70691534
1028,2013-08-29,246.69,250.02,246.62,248.86,75560599
1028,2013-08-30,250.52,251.74,249.36,251.74,68668000
1028,2013-09-02,251.65,252.51,250.84,251.13,55644267
1028,2013-09-03,252.43,253.37,251.49,252.05,73560363
1028,2013-09-04,251.4,252.99,250.4,252.15,69844798
1028,2013-09-05,253.68,255.12,252.79,254.62,76579501
1028,2013-09-06,255.01,256.24,254.19,255.25,82368140
1028,2013-09-09,256.48,258.12,256.27,258.12,76067478
1028,2013-09-10,258.62,261.2,258.53,261.2,89515842
1028,2013-09-11,261.38,262.38,260.13,262.38,86137752
1028,2013-09-12,262.4,264.27,261.1,262.32,98835489
1028,2013-09-13,260.99,262.38,260.52,260.83,77929057
1028,2013-09-16,263.4,264.38,262.53,263.86,74975627
1028,2013-09-17,263.19,263.39,261.06,262.56,71055276
1028,2013-09-23,261.64,263.92,260.76,263.02,80445407
1028,2013-09-24,261.85,263.43,260.42,262.83,108559817
1028,2013-09-25,262.42,262.76,260.23,261.45,104132703
1028,2013-09-26,260.59,262.68,260.47,262.68,81536051
1028,2013-09-27,263.34,263.65,262.66,262.94,91122915
1028,2013-09-30,261.56,262.3,260.55,260.91,65543743
1028,2013-10-01,261.08,263.29,260.55,261.48,70906254
1028,2013-10-02,263.42,263.57,261.66,261.87,73520376
1028,2013-10-04,262.27,263.04,260.25,261.78,74144051
1028,2013-10-07,261.93,262.76,261.38,261.85,64708540
1028,2013-10-08,260.95,263.15,260.09,263.14,73858993
1028,2013-10-10,262.83,264.16,262.39,262.9,73049650
1028,2013-10-11,265.19,266.81,264.41,266.35,91604979
1028,2013-10-14,266.52,266.77,265.81,265.81,69322574
1028,2013-10-15,267.87,269.53,267.87,269.02,68331928
1028,2013-10-16,268.92,270.3,268.19,268.25,73543637
1028,2013-10-17,270.6,270.76,268.9,269.59,93651896
1028,2013-10-18,270.51,271.25,269.7,271.24,73412354
1028,2013-10-21,271.55,272.56,270.56,271.22,62478981
1028,2013-10-22,270.75,271.13,269.71,271.11,84119001
1028,2013-10-23,271.96,272.06,268.0,268.03,105485822
1028,2013-10-24,267.85,269.36,266.75,269.36,59138102
1028,2013-10-25,269.42,269.42,266.01,267.51,66297011
1028,2013-10-28,267.96,269.77,267.21,269.74,70676454
1028,2013-10-29,269.5,270.6,268.5,270.28,64058859
1028,2013-10-30,270.72,271.44,269.13,271.44,58681881
1028,2013-10-31,270.13,270.81,266.88,266.91,66797540
1028,2013-11-01,268.06,268.83,267.23,268.63,53924014
1028,2013-11-04,267.88,268.01,266.2,266.59,57546280
1028,2013-11-05,266.98,267.3,264.37,264.96,61080396
1028,2013-11-06,265.16,266.19,264.31,264.62,58305600
1028,2013-11-07,264.71,265.12,262.71,263.34,59119953
1028,2013-11-08,260.97,262.58,260.53,260.53,64729565
1028,2013-11-11,262.14,262.14,259.49,260.15,54846240
1028,2013-11-12,261.21,263.57,261.13,262.81,58732822
1028,2013-11-13,262.42,262.45,258.04,258.04,59294348
1028,2013-11-14,260.53,260.79,258.11,258.44,68231190
1028,2013-11-15,260.48,264.33,260.47,264.2,70120315
1028,2013-11-18,265.38,265.96,264.65,265.03,58663328
1028,2013-11-19,264.84,268.37,264.68,267.81,76854126
1028,2013-11-20,267.23,267.43,264.69,265.62,85759938
1028,2013-11-21,265.06,265.06,260.97,262.2,58362681
1028,2013-11-22,263.4,264.65,261.89,263.86,56990394
1028,2013-11-25,265.85,267.45,265.2,265.21,56729972
1028,2013-11-26,264.02,266.26,262.78,266.26,54064660
1028,2013-11-27,265.28,267.15,264.5,267.15,84488403
1028,2013-11-28,268.8,270.07,268.42,269.7,62913223
1028,2013-11-29,269.61,270.36,268.68,269.57,54353782
1028,2013-12-02,270.48,270.84,267.35,267.58,57620809
1028,2013-12-03,266.64,267.33,264.79,264.84,61970676
1028,2013-12-04,263.39,264.53,261.48,261.48,54677281
1028,2013-12-05,262.5,262.6,259.21,261.1,51680024
1028,2013-12-06,261.04,262.17,260.54,260.71,52755332
1028,2013-12-09,263.52,264.14,263.24,263.7,52025538
1028,2013-12-10,263.55,263.75,262.24,262.68,56661616
1028,2013-12-11,261.74,263.67,259.78,260.55,59242984
1028,2013-12-12,258.95,259.46,257.7,259.05,93726158
1028,2013-12-13,258.29,258.49,256.08,258.04,61162998
1028,2013-12-16,257.7,259.07,257.0,257.9,46762350
1028,2013-12-17,260.27,260.67,258.18,258.72,78914154
1028,2013-12-18,259.62,261.24,258.74,259.98,56756809
1028,2013-12-19,263.16,263.21,259.46,260.2,58313555
1028,2013-12-20,259.85,261.55,259.78,261.27,55377583
1028,2013-12-23,262.78,263.89,262.14,263.24,59325491
1028,2013-12-24,263.72,264.54,262.79,263.58,62873575
1028,2013-12-26,263.85,264.63,262.82,263.15,52440963
1028,2013-12-27,262.47,263.79,261.54,263.32,56679458
1028,2013-12-30,263.55,264.24,262.53,264.24,55608877
1028,2014-01-02,264.35,264.51,257.63,257.64,64004630
1028,2014-01-03,257.05,257.29,253.18,254.48,62393899
1028,2014-01-06,254.7,256.67,254.11,255.41,59076506
1028,2014-01-07,254.53,257.02,254.41,255.98,60982610
1028,2014-01-08,256.85,257.06,254.63,255.76,66026364
1028,2014-01-09,256.26,256.65,253.63,253.63,77981243
1028,2014-01-10,254.05,255.14,251.59,252.48,78932145
1028,2014-01-13,253.83,254.84,253.16,254.08,54397789
1028,2014-01-14,253.3,256.27,252.75,253.97,59996802
1028,2014-01-15,255.52,255.65,253.82,254.73,64619543
1028,2014-01-16,255.43,256.52,255.11,255.36,57598452
1028,2014-01-17,255.54,256.13,253.37,253.46,58435940
1028,2014-01-20,253.66,255.06,252.0,254.81,47195210
1028,2014-01-21,255.03,256.65,254.29,256.34,56956943
1028,2014-01-22,255.73,257.08,255.53,257.08,61703704
1028,2014-01-23,256.72,256.75,253.72,253.74,61082019
1028,2014-01-24,252.93,253.83,250.58,252.89,68979998
1028,2014-01-27,248.22,250.18,247.43,248.95,74545905
1028,2014-01-28,248.48,250.23,248.16,249.91,79258577
1028,2014-01-29,251.11,253.31,250.98,252.89,75454351
1028,2014-02-03,251.37,251.76,249.7,250.01,71711923
1028,2014-02-04,246.56,247.04,245.1,245.3,81418961
1028,2014-02-05,246.79,247.44,245.5,246.04,74756082
1028,2014-02-06,246.92,249.04,246.85,248.56,69978843
1028,2014-02-07,250.69,250.69,248.94,250.51,83453872
1028,2014-02-10,251.2,251.26,249.39,250.47,62574605
1028,2014-02-11,250.59,252.39,250.06,251.87,66997436
1028,2014-02-12,253.29,253.29,252.07,252.31,71973523
1028,2014-02-13,252.37,253.61,250.49,250.97,56633476
1028,2014-02-14,251.38,253.83,251.35,252.74,61587330
1028,2014-02-17,254.33,254.98,253.17,253.64,62250940
1028,2014-02-18,253.69,254.3,252.07,253.66,48393447
1028,2014-02-19,253.35,253.35,251.39,252.92,54396914
1028,2014-02-20,251.34,252.57,250.65,250.95,63249191
1028,2014-02-21,253.63,255.22,253.34,255.22,67090860
1028,2014-02-24,255.25,255.82,253.21,254.01,48157977
1028,2014-02-25,255.27,256.29,254.85,256.24,71628797
1028,2014-02-26,256.13,257.8,255.03,257.31,62751203
1028,2014-02-27,257.06,258.62,256.42,258.28,66749685
1028,2014-02-28,257.98,258.74,257.35,258.41,97751854
1028,2014-03-03,256.55,256.86,254.71,256.29,58276461
1028,2014-03-04,254.9,256.22,254.52,254.78,51566834
1028,2014-03-05,257.52,258.23,257.23,257.3,65360947
1028,2014-03-06,257.66,257.73,256.68,257.63,58291335
1028,2014-03-07,258.21,258.76,256.46,257.35,63451671
1028,2014-03-10,256.19,256.23,254.1,254.48,56878726
1028,2014-03-11,254.88,255.5,253.8,255.49,61954816
1028,2014-03-12,254.52,254.75,250.75,251.11,75957898
1028,2014-03-13,252.14,252.96,250.97,251.09,76667908
1028,2014-03-14,248.56,250.12,248.2,249.02,69089507
1028,2014-03-17,249.12,250.26,248.86,250.15,59057437
1028,2014-03-18,252.05,252.75,250.59,251.87,60883316
1028,2014-03-19,252.81,252.99,251.07,251.32,63956957
1028,2014-03-20,250.88,251.0,248.68,248.68,62124283
1028,2014-03-21,250.17,250.81,249.76,250.68,63810610
1028,2014-03-24,250.89,252.84,250.87,252.31,60235450
1028,2014-03-25,251.6,252.31,250.88,251.56,66631126
1028,2014-03-26,253.55,255.4,253.36,255.08,70210918
1028,2014-03-27,254.83,257.49,254.76,257.26,66750284
1028,2014-03-28,256.37,258.07,255.96,257.44,54783436
1028,2014-03-31,258.54,258.71,256.3,258.11,70004918
1028,2014-04-01,257.88,259.01,256.78,258.95,65182423
1028,2014-04-02,260.14,260.34,259.33,259.7,68687388
1028,2014-04-03,259.99,261.49,259.07,259.34,69460807
1028,2014-04-04,259.21,260.35,258.98,259.47,60463071
1028,2014-04-07,259.03,260.09,258.16,259.89,55818558
1028,2014-04-08,258.15,260.85,258.15,260.47,60640974
1028,2014-04-09,261.18,261.55,260.31,261.21,88112325
1028,2014-04-10,262.4,262.57,260.62,262.41,69195793
1028,2014-04-11,259.1,260.53,259.08,260.53,59843501
1028,2014-04-14,260.02,261.21,259.92,260.51,51721159
1028,2014-04-15,262.22,262.29,259.46,259.74,59519889
1028,2014-04-16,260.03,260.44,258.96,259.83,54097782
1028,2014-04-17,260.96,261.08,258.63,259.66,54370917
1028,2014-04-18,260.65,261.69,260.6,261.52,48579061
1028,2014-04-21,261.77,261.87,260.06,260.9,41414571
1028,2014-04-22,261.17,261.66,259.83,261.55,61076987
1028,2014-04-23,262.37,262.87,260.93,261.2,76560720
1028,2014-04-24,262.09,262.22,260.39,261.08,67307849
1028,2014-04-25,260.83,260.86,257.42,257.42,61353446
1028,2014-04-28,256.95,257.97,256.8,256.8,56167258
1028,2014-04-29,257.52,257.74,255.16,255.8,53836745
1028,2014-04-30,257.16,257.29,254.28,255.33,65986384
1028,2014-05-02,256.08,256.49,254.79,255.07,54123259
1028,2014-05-07,255.83,255.88,252.35,252.35,60556648
1028,2014-05-08,253.31,253.85,251.72,253.84,59471013
1028,2014-05-09,254.2,254.8,253.45,254.31,49655513
1028,2014-05-12,254.23,256.11,253.44,255.8,58444915
1028,2014-05-13,256.99,259.27,256.58,258.4,60698095
1028,2014-05-14,259.63,262.43,259.57,262.43,57235008
1028,2014-05-15,261.98,263.17,261.82,262.4,60167314
1028,2014-05-16,261.45,262.97,260.64,262.97,57490138
1028,2014-05-19,262.88,263.5,261.25,263.42,66141451
